ProductCode,Price,Maker,Name,Description,Height,Width,Depth,Materials,Technique,Signed,Firing Technique,Decoration
KK465Y260,1100.0,Katharina Klug,Monochrome Vessel,"This beautiful vessel features hand drawn black lines upon a white porcelain surface, with a striking, bold red glaze wrapped around the inside.",49.0,20.0,,Porcelain,"Thrown, Hand built",Signed,,
LS345Y536,1200.0,Lara Scobie,Orange and Black Oval Vase Large,"Slip cast and decorated by hand, this porcelain vessel is both decorative and functional. Let it stand alone and display the pop of cheery orange from the interior or place your favourite flower arrangement inside to show off the minimalist markings that compliment your blooms.",39.0,17.0,15.0,Porcelain,Slipcast,Signed,,Sgraffito
SP264Y984,150.0,Sue Paraskeva,Wood-fired porcelain plate,This wood-fired porcelain plate is wheel-thrown with a natural warm rim created by the wood-firing. It is unglazed  and intended for functional use. Dishwasher safe.,4.0,27.5,,Porcelain,Thrown,Signed,Wood,
SP264Y985,150.0,Sue Paraskeva,Wood-fired porcelain plate,This wood-fired porcelain plate is wheel-thrown with natural wood-firing marks. It is unglazed and intended for functional use. Dishwasher safe.,3.0,25.0,,Porcelain,Thrown,Signed,Wood,
SP264Y986,100.0,Sue Paraskeva,Wood-fired porcelain plate,"This wood-fired porcelain plate is wheel-thrown and highlights visible shell wadding marks. It has an unglazed exterior, with a white slip interior for functional use. Dishwasher safe.",2.0,20.5,,Porcelain,Thrown,Signed,Wood,
SP264Y1035,56.0,Sue Paraskeva,Porcelain Bowl,"This porcelain bowl is finely thrown and altered to sit at a slight angle ready to present delicious contents within. It is burnished with an unglazed exterior, with a clear glazed interior for functional use. Dishwasher safe.",7.5,16.5,,Porcelain,Thrown,Signed,Electric,
SP264Y1034,56.0,Sue Paraskeva,Porcelain Bowl,"This porcelain bowl is finely thrown and altered to sit at a slight angle ready to present delicious contents within. It is burnished with an unglazed exterior, with a clear glazed interior for functional use. Dishwasher safe.",7.5,17.0,,Porcelain,Thrown,Signed,Electric,
SP264Y1045,44.0,Sue Paraskeva,Stoneware Bowl,"This reduction fired stoneware bowl is finely thrown from a recycled stoneware and porcelain body and altered to sit at a slight angle ready to present delicious contents within. It has an unglazed exterior, with a clear glaze interior for functional use. Dishwasher safe.",7.0,13.5,,Stoneware,Thrown,Signed,Gas,
SP264Y988,100.0,Sue Paraskeva,Wood-fired porcelain bowl,"This wood-fired porcelain bowl is wheel-thrown and altered to sit at a slight angle ready to present delicious contents within. It has an unglazed exterior, with a clear glaze interior for functional use. Dishwasher safe.",8.5,17.5,,Porcelain,Thrown,Signed,Wood,
SP264Y785,44.0,Sue Paraskeva,Porcelain Bowl,"This porcelain bowl is finely thrown and altered to sit at a slight angle ready to present delicious contents within. It is burnished with an unglazed exterior, with a clear glazed interior for functional use. Dishwasher safe.",6.5,13.0,,Porcelain,Thrown,Signed,Electric,
SP264Y1043,44.0,Sue Paraskeva,Stoneware Bowl,"This reduction fired stoneware bowl is finely thrown from a recycled stoneware and porcelain body and altered to sit at a slight angle ready to present delicious contents within. It has an unglazed exterior, with a clear glaze interior for functional use. Dishwasher safe.",6.5,13.5,,Stoneware,Thrown,Signed,Gas,
SP264Y905,44.0,Sue Paraskeva,Porcelain Bowl,"This porcelain bowl is finely thrown and altered to sit at a slight angle ready to present delicious contents within. It is burnished with an unglazed exterior, with a clear glazed interior for functional use. Dishwasher safe.",7.0,13.5,,Porcelain,Thrown,Signed,Electric,
SM194Y173,48.0,Sarah Monk,Rectangular soap pillow,This earthenware rectangular soap pillow is slab-built with brush applied coloured slips and decoration featuring a sgraffito design. It is glazed all over with a transparent glaze.,8.0,13.0,7.0,Earthenware,"Hand Built, Slab Built",Signed,,Slip Decoration
SM194Y162,40.0,Sarah Monk,Cereal bowl with dark brown dots,This earthenware bowl is hand-built with a brush applied slip decoration featuring a brown dot design. It is glazed all over with a transparent glaze.,8.0,13.0,,Earthenware,Hand Built,Signed,,Slip Decoration
MC393Y368,165.0,Mandy Cheng,Cup and Saucer Seashell,"This cup and saucer is hand-built in grey, white and black stained porcelain. The decorative patterns are made by an intricate and meticulous lamination technique called nerikomi. Each delicate, light and fluid piece is glazed on the inside and sanded on the outside.",8.0,16.0,13.0,Porcelain,Hand Built,Signed,Electric,
MC393Y358,365.0,Mandy Cheng,Teapot Cubicle,"This teapot is hand-built in grey, white and black stained porcelain. The decorative patterns are made by an intricate and meticulous lamination technique called nerikomi. Each delicate, light and fluid piece is glazed on the inside and sanded on the outside.",15.0,16.0,12.0,Porcelain,Hand Built,Signed,Electric,
LS345Y535,2300.0,Lara Scobie,Orange and Black Oval Vessel Large,"Slip cast and decorated by hand, this porcelain vessel is both decorative and functional. Let it stand alone and display the pop of cheery orange from the interior or place your favourite flower arrangement inside to show off the minimalist markings that compliment your blooms.",30.0,28.0,24.0,Porcelain,Slipcast,Signed,,Sgraffito
BA446Y46,1708.0,Ben Arnup,Hexagonal Cube,"Drawing on classic geometric shapes within a thin angular form, this sculpture has been carefully constructed and decorated by hand.",37.0,41.0,8.0,Stoneware,,Signed,Electric,
BA446Y31,1220.0,Ben Arnup,Stacked Cubes,"Drawing on classic geometric shapes within a thin angular form, this sculpture has been carefully constructed and decorated by hand.",35.0,40.0,7.5,Stoneware,,Signed,Electric,
BD110Y177,171.0,Bridget Drakeford,Small black teapot silver handle,This finely thrown porcelain teapot has semi-matt dark glaze with a spiralled silver loop handle.,12.0,13.0,10.0,Porcelain,Thrown,Signed,Gas,
BD110Y178,159.0,Bridget Drakeford,Small black teapot silver handle,This finely thrown porcelain teapot has semi-matt dark glaze with a spiralled silver loop handle.,12.0,12.0,10.0,Porcelain,Thrown,Signed,Gas,
BD110Y179,146.0,Bridget Drakeford,Small black teapot silver handle,This finely thrown porcelain teapot has semi-matt dark glaze with a spiralled silver loop handle.,9.0,10.0,7.0,Porcelain,Thrown,Signed,Gas,
SM194Y164,24.0,Sarah Monk,Egg cup with dark brown dots,This earthenware egg cup is hand-built with a brush applied slip decoration featuring a brown dot design. It is glazed all over with a transparent glaze.,6.0,5.5,,Earthenware,Hand Built,Signed,,Slip Decoration
JH137Y248,159.0,John Higgins,Shallow Bowl,This earthenware bowl is wheel-thrown with a lively surface decoration achieved through the gestural application of coloured slip and glaze.,9.0,24.0,,Earthenware,"Hand Built, Slab Built, Thrown",Signed,Electric,Slip Decoration
JH137Y246,146.0,John Higgins,Bowl,This earthenware bowl is wheel-thrown with a lively surface decoration achieved through the gestural application of coloured slip and glaze.,12.0,12.0,,Earthenware,"Hand Built, Slab Built, Thrown",Signed,Electric,Slip Decoration
J120Y466,45.0,Chris Jenkins,Cylinder Vase,"This stoneware vase is wheel-thrown. The geometric and weave pattern design is achieved by the application of sgraffito, masking and resist techniques using a reactive slip under an opaque glaze.",11.5,7.0,,Stoneware,Thrown,Signed,Electric,
J120Y474,98.0,Chris Jenkins,Deep Bowl,"This stoneware bowl is wheel-thrown. The geometric and weave pattern design is achieved by the application of sgraffito, masking and resist techniques using a reactive slip under an opaque glaze.",12.0,16.0,,Stoneware,Thrown,Signed,Electric,
J120Y467,45.0,Chris Jenkins,Cylinder Vase,"This stoneware vase is wheel-thrown. The geometric and weave pattern design is achieved by the application of sgraffito, masking and resist techniques using a reactive slip under an opaque glaze.",11.0,7.5,,Stoneware,Thrown,Signed,Electric,
J120Y473,61.0,Chris Jenkins,Bowl,"This stoneware bowl is wheel-thrown. The geometric and weave pattern design is achieved by the application of   sgraffito, masking and resist techniques using a reactive slip under an opaque glaze.",11.0,10.0,,Stoneware,Thrown,Signed,Electric,
J120Y471,61.0,Chris Jenkins,Bowl,"This stoneware bowl is wheel-thrown. The geometric and weave pattern design is achieved by the application of sgraffito, masking and resist techniques using a reactive slip under an opaque glaze.",10.0,10.0,,Stoneware,Thrown,Signed,Electric,
J120Y468,45.0,Chris Jenkins,Cylinder Vase,"This stoneware vase is wheel-thrown. The geometric and weave pattern design is achieved by the application of sgraffito, masking and resist techniques using a reactive slip under an opaque glaze.",11.0,7.0,,Stoneware,Thrown,Signed,Electric,
J120Y472,61.0,Chris Jenkins,Bowl,"This stoneware bowl is wheel-thrown. The geometric and weave pattern design is achieved by the application of sgraffito, masking and resist techniques using a reactive slip under an opaque glaze.",11.0,11.0,,Stoneware,Thrown,Signed,Electric,
M521Y11,305.0,Eric Moss,Weavewave Train,"This parian porcelain sculptural wall piece consists of nine individual pieces mounted on MDF, aligned and touching, casting shadows, and creating a trompe l’oeil effect. ",6.0,60.0,10.0,Porcelain,"Hand Built, Slipcast, Press Mould",Signed,,
M521Y10,85.0,Eric Moss,Waveform Touchstone White,"This smooth white parian porcelain sculpture can stand alone or be combined with others in manifold display opportunities. The ‘waveform’ was initially inspired by a flag iris seed found floating in Eric’s garden pond. He distilled the geometry, creating a highly tactile and intriguing form.",3.5,7.0,7.0,Porcelain,"Hand Built, Slipcast, Press Mould",Signed,,
M521Y9,85.0,Eric Moss,Waveform Touchstone Black,"This high-fired black stoneware sculpture can stand alone or be combined with others in manifold display opportunities. The ‘waveform’ was initially inspired by a flag iris seed found floating in Eric’s garden pond. He distilled the geometry, creating a highly tactile and intriguing form. ",3.5,7.0,7.0,Stoneware,"Hand Built, Slipcast, Press Mould",Signed,,
M521Y8,85.0,Eric Moss,Waveform Touchstone White,"This smooth white parian porcelain sculpture can stand alone or be combined with others in manifold display opportunities. The ‘waveform’ was initially inspired by a flag iris seed found floating in Eric’s garden pond. He distilled the geometry, creating a highly tactile and intriguing form.",3.5,7.0,7.0,Porcelain,"Hand Built, Slipcast, Press Mould",Signed,,
M521Y7,85.0,Eric Moss,Waveform Touchstone Black,"This high-fired black stoneware sculpture can stand alone or be combined with others in manifold display opportunities. The ‘waveform’ was initially inspired by a flag iris seed found floating in Eric’s garden pond. He distilled the geometry, creating a highly tactile and intriguing form. ",3.5,7.0,7.0,Stoneware,"Hand Built, Slipcast, Press Mould",Signed,,
M521Y6,85.0,Eric Moss,Waveform Touchstone White,"This smooth white parian porcelain sculpture can stand alone or be combined with others in manifold display opportunities. The ‘waveform’ was initially inspired by a flag iris seed found floating in Eric’s garden pond. He distilled the geometry, creating a highly tactile and intriguing form.",3.5,7.0,7.0,Porcelain,"Hand Built, Slipcast, Press Mould",Signed,,
M521Y5,85.0,Eric Moss,Waveform Touchstone Black,"This high-fired black stoneware sculpture can stand alone or be combined with others in manifold display opportunities. The ‘waveform’ was initially inspired by a flag iris seed found floating in Eric’s garden pond. He distilled the geometry, creating a highly tactile and intriguing form. ",3.5,7.0,7.0,Stoneware,"Hand Built, Slipcast, Press Mould",Signed,,
M521Y4,85.0,Eric Moss,Waveform Touchstone White,"This smooth white parian porcelain sculpture can stand alone or be combined with others in manifold display opportunities. The ‘waveform’ was initially inspired by a flag iris seed found floating in Eric’s garden pond. He distilled the geometry, creating a highly tactile and intriguing form.",3.5,7.0,7.0,Porcelain,"Hand Built, Slipcast, Press Mould",Signed,,
M521Y3,85.0,Eric Moss,Waveform Touchstone Black,"This high-fired black stoneware sculpture can stand alone or be combined with others in manifold display opportunities. The ‘waveform’ was initially inspired by a flag iris seed found floating in Eric’s garden pond. He distilled the geometry, creating a highly tactile and intriguing form. ",3.5,7.0,7.0,Stoneware,"Hand Built, Slipcast, Press Mould",Signed,,
M521Y2,85.0,Eric Moss,Waveform Touchstone White,"This smooth white parian porcelain sculpture can stand alone or be combined with others in manifold display opportunities. The ‘waveform’ was initially inspired by a flag iris seed found floating in Eric’s garden pond. He distilled the geometry, creating a highly tactile and intriguing form.",3.5,7.0,7.0,Porcelain,"Hand Built, Slipcast, Press Mould",Signed,,
B480Y3,120.0,Rob Bibby,Teapot,This earthenware teapot is wheel-thrown and has lively and colourful decoration applied mainly with brushes and shaped sponges. ,18.0,20.0,15.0,Earthenware,Thrown,Signed,,
B480Y51,140.0,Rob Bibby,Lidded casserole,This earthenware lidded casserole is wheel-thrown and has lively and colourful decoration applied mainly with brushes and shaped sponges. It features a whimsical sculpted frog as the knob for the lid.,18.0,20.0,,Earthenware,Thrown,Signed,,
